run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.test_ncc,metrics.test_vif,metrics.test_mse,metrics.val_loss,metrics.train_loss,metrics.test_scc,metrics.test_psnr,metrics.test_ssim,params.loss,params.latent_dim,params.epochs,params.lr,params.model,params.batch_size,params.input_shape,params.dataset,tags.mlflow.runName,tags.mlflow.source.git.commit,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.user,metrics.kl,metrics.recon
f9d6f50346874c7da81b9359562d2c6e,11,FINISHED,mlflow-artifacts:/11/f9d6f50346874c7da81b9359562d2c6e/artifacts,2026-02-22 16:18:42.872000+00:00,2026-02-22 16:19:58.447000+00:00,1.799523651599884,0.5143305106661447,0.021529922261834145,0.0,0.13326977868564427,0.015997720089690852,39.42327117919922,1.347706913948059,MSE,441,50,0.001,Autoencoder4,32,3x128x128,PKLot,Autoencoder4_PKLot,cadaa6aa4c18198db4300a77ccd6d65c652d9996,train_autoencoders.py,LOCAL,lucas.ocunha,,
59c3a7a5cac24ccba39a79974c562fdd,11,FINISHED,mlflow-artifacts:/11/59c3a7a5cac24ccba39a79974c562fdd/artifacts,2026-02-22 16:17:25.157000+00:00,2026-02-22 16:18:39.622000+00:00,1.7767323851585388,0.17399675977905907,0.01213385397568345,0.0,0.09019021992571652,0.002960459582205707,44.3961181640625,1.4678944945335388,MSE,441,50,0.001,Autoencoder4,32,3x128x128,CNR,Autoencoder4_CNR,cadaa6aa4c18198db4300a77ccd6d65c652d9996,train_autoencoders.py,LOCAL,lucas.ocunha,,
a2dc0b2bc44a4e15ba2dc9b4667cdf04,28,FINISHED,mlflow-artifacts:/28/a2dc0b2bc44a4e15ba2dc9b4667cdf04/artifacts,2026-02-22 17:00:23.594000+00:00,2026-02-22 17:01:48.026000+00:00,1.9997689127922058,1.9994500680008853,2.603158645797521e-05,0.0,0.0002410088504802843,1.675110489175164,97.71864318847656,1.9959813356399536,MSE,441,50,0.001,SkipAutoencoder4,32,3x128x128,PKLot,SkipAutoencoder4_PKLot,cadaa6aa4c18198db4300a77ccd6d65c652d9996,train_autoencoders.py,LOCAL,lucas.ocunha,,
32a7bfa114b346bb81c693f233031b99,28,FINISHED,mlflow-artifacts:/28/32a7bfa114b346bb81c693f233031b99/artifacts,2026-02-22 16:58:55.857000+00:00,2026-02-22 17:00:20.357000+00:00,1.9996725916862488,1.9940457737394734,1.8906911464000586e-05,0.0,0.0002279001487295318,1.925263402068766,100.4992446899414,1.9968841671943665,MSE,441,50,0.001,SkipAutoencoder4,32,3x128x128,CNR,SkipAutoencoder4_CNR,cadaa6aa4c18198db4300a77ccd6d65c652d9996,train_autoencoders.py,LOCAL,lucas.ocunha,,
3d144372fd734498b1388d7155f8d93f,20,FINISHED,mlflow-artifacts:/20/3d144372fd734498b1388d7155f8d93f/artifacts,2026-02-22 18:04:25.765000+00:00,2026-02-22 18:06:07.836000+00:00,1.6019015908241272,0.16978891282071268,0.04031381569802761,0.0,0.3960249572992325,-0.006810061692311781,33.95286750793457,1.2396765351295471,VAE Loss (BCE + KL),441,50,0.001,VariationalAutoencoder4,32,3x128x128,PKLot,VariationalAutoencoder4_PKLot,cadaa6aa4c18198db4300a77ccd6d65c652d9996,train_autoencoders.py,LOCAL,lucas.ocunha,0.06826769711915404,0.32775725796818733
0562ebe3f2d24f0a880655ada3268ba8,20,FINISHED,mlflow-artifacts:/20/0562ebe3f2d24f0a880655ada3268ba8/artifacts,2026-02-22 18:02:31.666000+00:00,2026-02-22 18:04:20.311000+00:00,1.5680379271507263,0.07107337687927176,0.02217463031411171,0.0,0.2506919386796653,-0.0007352362648244685,39.1292839050293,1.4230590462684631,VAE Loss (BCE + KL),441,50,0.001,VariationalAutoencoder4,32,3x128x128,CNR,VariationalAutoencoder4_CNR,cadaa6aa4c18198db4300a77ccd6d65c652d9996,train_autoencoders.py,LOCAL,lucas.ocunha,0.039208717411383986,0.2114832205697894
cd61022580e34ed3a0702e8ba04fecb4,20,FINISHED,mlflow-artifacts:/20/cd61022580e34ed3a0702e8ba04fecb4/artifacts,2026-02-22 16:44:08.016000+00:00,2026-02-22 16:45:41.210000+00:00,1.6157352328300476,0.15011104745122486,0.039587778970599174,0.0,0.3913451321423054,-0.006919735046368929,34.14934158325195,1.2359718680381775,VAE Loss (BCE + KL),441,50,0.001,VariationalAutoencoder4,32,3x128x128,PKLot,VariationalAutoencoder4_PKLot,cadaa6aa4c18198db4300a77ccd6d65c652d9996,train_autoencoders.py,LOCAL,lucas.ocunha,0.06428558379411697,0.3270595474168658
ba9abf227189475fa2127214fcad3716,20,FINISHED,mlflow-artifacts:/20/ba9abf227189475fa2127214fcad3716/artifacts,2026-02-22 16:42:30.582000+00:00,2026-02-22 16:44:03.243000+00:00,1.5960382223129272,0.0720947528153211,0.021338862366974354,0.0,0.2509586391970515,4.771303893905034e-06,39.453927993774414,1.4289897084236145,VAE Loss (BCE + KL),441,50,0.001,VariationalAutoencoder4,32,3x128x128,CNR,VariationalAutoencoder4_CNR,cadaa6aa4c18198db4300a77ccd6d65c652d9996,train_autoencoders.py,LOCAL,lucas.ocunha,0.04036389209795743,0.21059474861249328
